"No.","Time","Source","Destination","Protocol","Length","Info"
"13821","51.620613","157.240.26.49","192.168.2.103","TCP","158","[TCP Keep-Alive ACK] 443  >  2031 [ACK] Seq=1640 Ack=1727 Win=70400 Len=0 SLE=1726 SRE=1727"
"13826","51.642378","192.168.2.103","142.250.190.42","TCP","146","2057  >  443 [ACK] Seq=18400 Ack=1605611 Win=133120 Len=0"
"13861","52.103330","192.168.2.103","142.250.190.42","TCP","1394","2057  >  443 [ACK] Seq=18400 Ack=1605611 Win=133120 Len=1240 [TCP PDU reassembled in 13862]"
"13862","52.103339","192.168.2.103","142.250.190.42","TLSv1.2","846","Application Data"
"13864","52.112058","142.250.190.42","192.168.2.103","TCP","146","443  >  2057 [ACK] Seq=1605611 Ack=19640 Win=252160 Len=0"
"13866","52.112947","142.250.190.42","192.168.2.103","TCP","146","[TCP Dup ACK 13864#1] 443  >  2057 [ACK] Seq=1605611 Ack=19640 Win=252160 Len=0"
"13868","52.113154","142.250.190.42","192.168.2.103","TCP","146","443  >  2057 [ACK] Seq=1605611 Ack=20332 Win=251648 Len=0"
"13869","52.113345","142.250.190.42","192.168.2.103","TCP","146","[TCP Dup ACK 13868#1] 443  >  2057 [ACK] Seq=1605611 Ack=20332 Win=251648 Len=0"
"13888","52.642046","192.168.2.103","157.240.26.49","TLSv1.2","355","Application Data"
"13891","52.642500","192.168.2.103","157.240.26.49","TCP","355","[TCP Retransmission] 1101  >  443 [PSH, ACK] Seq=1040 Ack=532 Win=258 Len=209"
"13894","52.642899","192.168.2.103","157.240.26.49","TCP","355","[TCP Retransmission] 1101  >  443 [PSH, ACK] Seq=1040 Ack=532 Win=258 Len=209"
"13898","52.643196","192.168.2.103","157.240.26.49","TLSv1.2","952","Application Data"
"13899","52.643203","192.168.2.103","157.240.26.49","TLSv1.2","185","Application Data"
"13901","52.652175","157.240.26.49","192.168.2.103","TCP","146","443  >  1101 [ACK] Seq=532 Ack=2078 Win=1310 Len=0"
"13903","52.652459","157.240.26.49","192.168.2.103","TLSv1.2","181","Application Data"
"13909","52.707859","192.168.2.103","157.240.26.49","TCP","146","1101  >  443 [ACK] Seq=2078 Ack=567 Win=258 Len=0"
"13914","52.746235","192.168.2.103","192.168.2.1","DNS","181","Standard query 0x81b3 A v10.events.data.microsoft.com"
"13918","52.808541","192.168.2.1","192.168.2.103","DNS","318","Standard query response 0x81b3 A v10.events.data.microsoft.com CNAME win-global-asimov-leafs-events-data.trafficmanager.net CNAME onedscolprdeus07.eastus.cloudapp.azure.com A 52.168.117.168"
"13922","52.811327","192.168.2.103","52.168.117.168","TCP","158","2068  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"13924","52.834842","52.168.117.168","192.168.2.103","TCP","158","443  >  2068 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"13928","52.834914","192.168.2.103","52.168.117.168","TCP","146","2068  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"13932","52.835358","192.168.2.103","52.168.117.168","TLSv1.2","358","Client Hello (SNI=v10.events.data.microsoft.com)"
"13934","52.861503","52.168.117.168","192.168.2.103","TCP","1386","443  >  2068 [ACK] Seq=1 Ack=213 Win=4194560 Len=1240 [TCP PDU reassembled in 13939]"
"13935","52.861717","52.168.117.168","192.168.2.103","TCP","1386","[TCP Retransmission] 443  >  2068 [ACK] Seq=1 Ack=213 Win=4194560 Len=1240"
"13937","52.862741","52.168.117.168","192.168.2.103","TCP","1394","443  >  2068 [ACK] Seq=1241 Ack=213 Win=4194560 Len=1240 [TCP PDU reassembled in 13939]"
"13938","52.862751","52.168.117.168","192.168.2.103","TCP","1394","443  >  2068 [ACK] Seq=2481 Ack=213 Win=4194560 Len=1240 [TCP PDU reassembled in 13939]"
"13939","52.862757","52.168.117.168","192.168.2.103","TLSv1.2","669","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"13943","52.863130","192.168.2.103","52.168.117.168","TCP","146","2068  >  443 [ACK] Seq=213 Ack=4236 Win=66048 Len=0"
"13947","52.865825","192.168.2.103","52.168.117.168","TLSv1.2","304","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"13949","52.889622","52.168.117.168","192.168.2.103","TLSv1.2","197","Change Cipher Spec, Encrypted Handshake Message"
"13951","52.890076","52.168.117.168","192.168.2.103","TLSv1.2","215","Application Data"
"13955","52.890559","192.168.2.103","52.168.117.168","TCP","146","2068  >  443 [ACK] Seq=371 Ack=4356 Win=66048 Len=0"
"13959","52.891337","192.168.2.103","52.168.117.168","TLSv1.2","233","Application Data"
"13963","52.892226","192.168.2.103","52.168.117.168","TCP","1594","2068  >  443 [ACK] Seq=458 Ack=4356 Win=66048 Len=1440 [TCP PDU reassembled in 13964]"
"13964","52.892236","192.168.2.103","52.168.117.168","TLSv1.2","222","Application Data"
"13965","52.892245","192.168.2.103","52.168.117.168","TLSv1.2","192","Application Data"
"13966","52.892251","192.168.2.103","52.168.117.168","TCP","1594","2068  >  443 [ACK] Seq=2004 Ack=4356 Win=66048 Len=1440 [TCP PDU reassembled in 13967]"
"13967","52.892255","192.168.2.103","52.168.117.168","TLSv1.2","1063","Application Data"
"13969","52.892962","192.168.2.1","192.168.2.103","ICMP","682","Destination unreachable (Fragmentation needed)"
"13971","52.893422","192.168.2.1","192.168.2.103","ICMP","682","Destination unreachable (Fragmentation needed)"
"13973","52.915034","52.168.117.168","192.168.2.103","TCP","158","443  >  2068 [ACK] Seq=4356 Ack=458 Win=4194304 Len=0 SLE=1898 SRE=1966"
"13977","52.915492","192.168.2.103","52.168.117.168","TCP","1386","[TCP Retransmission] 2068  >  443 [ACK] Seq=458 Ack=4356 Win=66048 Len=1240"
"13979","52.915734","52.168.117.168","192.168.2.103","TCP","166","[TCP Dup ACK 13973#1] 443  >  2068 [ACK] Seq=4356 Ack=458 Win=4194304 Len=0 SLE=1898 SRE=2004"
"13980","52.915748","52.168.117.168","192.168.2.103","TLSv1.2","192","Application Data"
"13981","52.915754","52.168.117.168","192.168.2.103","TCP","174","[TCP Dup ACK 13973#2] 443  >  2068 [ACK] Seq=4394 Ack=458 Win=4194304 Len=0 SLE=3444 SRE=4353 SLE=1898 SRE=2004"
"13986","52.938069","192.168.2.103","52.168.117.168","TCP","354","[TCP Retransmission] 2068  >  443 [ACK] Seq=1698 Ack=4394 Win=66048 Len=200 [TCP PDU reassembled in 13964]"
"13988","52.938084","192.168.2.103","52.168.117.168","TCP","354","[TCP Retransmission] 2068  >  443 [ACK] Seq=3244 Ack=4394 Win=66048 Len=200 [TCP PDU reassembled in 13967]"
"13991","52.938497","192.168.2.103","52.168.117.168","TCP","1386","[TCP Retransmission] 2068  >  443 [ACK] Seq=458 Ack=4394 Win=66048 Len=1240"
"13995","52.941485","192.168.2.103","52.168.117.168","TCP","354","[TCP Retransmission] 2068  >  443 [ACK] Seq=1698 Ack=4394 Win=66048 Len=200 [TCP PDU reassembled in 13964]"
"13996","52.941722","192.168.2.103","52.168.117.168","TCP","1394","[TCP Retransmission] 2068  >  443 [ACK] Seq=2004 Ack=4394 Win=66048 Len=1240"
"13997","52.941732","192.168.2.103","52.168.117.168","TCP","354","[TCP Retransmission] 2068  >  443 [ACK] Seq=3244 Ack=4394 Win=66048 Len=200 [TCP PDU reassembled in 13967]"
"14001","52.942681","192.168.2.103","52.168.117.168","TCP","354","[TCP Retransmission] 2068  >  443 [ACK] Seq=1698 Ack=4394 Win=66048 Len=200 [TCP PDU reassembled in 13964]"
"14002","52.942691","192.168.2.103","52.168.117.168","TCP","1394","[TCP Retransmission] 2068  >  443 [ACK] Seq=2004 Ack=4394 Win=66048 Len=1240"
"14003","52.942700","192.168.2.103","52.168.117.168","TCP","354","[TCP Retransmission] 2068  >  443 [ACK] Seq=3244 Ack=4394 Win=66048 Len=200 [TCP PDU reassembled in 13967]"
"14005","52.942789","52.168.117.168","192.168.2.103","TCP","166","443  >  2068 [ACK] Seq=4394 Ack=1698 Win=4194816 Len=0 SLE=3444 SRE=4353 SLE=1898 SRE=2004"
"14009","52.943270","192.168.2.103","52.168.117.168","TCP","1386","[TCP Retransmission] 2068  >  443 [PSH, ACK] Seq=1698 Ack=4394 Win=66048 Len=1240"
"14013","52.961072","52.168.117.168","192.168.2.103","TCP","174","[TCP Dup ACK 14005#1] 443  >  2068 [ACK] Seq=4394 Ack=1698 Win=4194816 Len=0 SLE=458 SRE=1698 SLE=3444 SRE=4353 SLE=1898 SRE=2004"
"14017","52.961597","192.168.2.103","52.168.117.168","TCP","1386","[TCP Retransmission] 2068  >  443 [ACK] Seq=2938 Ack=4394 Win=66048 Len=1240 [TCP PDU reassembled in 13967]"
"14019","52.963435","52.168.117.168","192.168.2.103","TCP","158","443  >  2068 [ACK] Seq=4394 Ack=2004 Win=4194560 Len=0 SLE=3444 SRE=4353"
"14021","52.963779","52.168.117.168","192.168.2.103","TCP","158","443  >  2068 [ACK] Seq=4394 Ack=3244 Win=4194816 Len=0 SLE=3444 SRE=4353"
"14023","52.964101","52.168.117.168","192.168.2.103","TCP","146","443  >  2068 [ACK] Seq=4394 Ack=4353 Win=4193792 Len=0"
"14025","52.965114","52.168.117.168","192.168.2.103","TCP","158","[TCP Dup ACK 14023#1] 443  >  2068 [ACK] Seq=4394 Ack=4353 Win=4193792 Len=0 SLE=1698 SRE=2938"
"14028","52.968815","52.168.117.168","192.168.2.103","TLSv1.2","431","Application Data"
"14032","52.971226","192.168.2.103","52.168.117.168","TLSv1.2","823","Application Data"
"14036","52.972013","192.168.2.103","52.168.117.168","TCP","1394","2068  >  443 [ACK] Seq=5030 Ack=4679 Win=65792 Len=1240 [TCP PDU reassembled in 14039]"
"14037","52.972018","192.168.2.103","52.168.117.168","TCP","1394","2068  >  443 [ACK] Seq=6270 Ack=4679 Win=65792 Len=1240 [TCP PDU reassembled in 14039]"
"14038","52.972021","192.168.2.103","52.168.117.168","TCP","1394","2068  >  443 [ACK] Seq=7510 Ack=4679 Win=65792 Len=1240 [TCP PDU reassembled in 14039]"
"14039","52.972025","192.168.2.103","52.168.117.168","TLSv1.2","524","Application Data"
"14041","52.993726","52.168.117.168","192.168.2.103","TCP","146","443  >  2068 [ACK] Seq=4679 Ack=6270 Win=4194816 Len=0"
"14043","52.993977","52.168.117.168","192.168.2.103","TCP","146","443  >  2068 [ACK] Seq=4679 Ack=8750 Win=4194816 Len=0"
"14045","53.000356","52.168.117.168","192.168.2.103","TLSv1.2","256","Application Data"
"14055","53.003499","192.168.2.103","52.168.117.168","TCP","146","2068  >  443 [FIN, ACK] Seq=9120 Ack=4789 Win=65536 Len=0"
"14069","53.027384","52.168.117.168","192.168.2.103","TLSv1.2","188","Application Data"
"14070","53.027656","52.168.117.168","192.168.2.103","TCP","188","[TCP Retransmission] 443  >  2068 [PSH, ACK] Seq=4789 Ack=9121 Win=4194304 Len=42"
"14074","53.028444","192.168.2.103","52.168.117.168","TCP","146","2068  >  443 [RST, ACK] Seq=9121 Ack=4831 Win=0 Len=0"
"14076","53.028670","52.168.117.168","192.168.2.103","TCP","146","443  >  2068 [FIN, ACK] Seq=4831 Ack=9121 Win=4194304 Len=0"
"14095","53.186653","192.168.2.103","23.192.220.16","TCP","147","[TCP Keep-Alive] 2032  >  443 [ACK] Seq=1157 Ack=70790 Win=132864 Len=1"
"14097","53.195238","23.192.220.16","192.168.2.103","TCP","158","[TCP Keep-Alive ACK] 443  >  2032 [ACK] Seq=70790 Ack=1158 Win=64128 Len=0 SLE=1157 SRE=1158"
"14099","53.245307","157.240.26.49","192.168.2.103","TLSv1.2","337","Application Data"
"14102","53.248552","157.240.26.49","192.168.2.103","TLSv1.2","246","Application Data"
"14106","53.249028","192.168.2.103","157.240.26.49","TCP","146","1101  >  443 [ACK] Seq=2078 Ack=858 Win=257 Len=0"
"14118","53.676656","142.250.190.42","192.168.2.103","TCP","779","443  >  2057 [PSH, ACK] Seq=1605611 Ack=20332 Win=251648 Len=633"
"14123","53.723330","192.168.2.103","142.250.190.42","TCP","146","2057  >  443 [ACK] Seq=20332 Ack=1606244 Win=133888 Len=0"
"14139","54.186601","192.168.2.103","142.250.190.42","TCP","1394","2057  >  443 [ACK] Seq=20332 Ack=1606244 Win=133888 Len=1240 [TCP PDU reassembled in 14140]"
"14140","54.186609","192.168.2.103","142.250.190.42","TLSv1.2","846","Application Data"
"14142","54.193593","142.250.190.42","192.168.2.103","TCP","146","443  >  2057 [ACK] Seq=1606244 Ack=21572 Win=250624 Len=0"
"14144","54.194451","142.250.190.42","192.168.2.103","TCP","146","443  >  2057 [ACK] Seq=1606244 Ack=22264 Win=250112 Len=0"
"14165","54.770551","192.168.2.103","157.240.26.49","TLSv1.2","403","Application Data"
"14169","54.770893","192.168.2.103","157.240.26.49","TCP","1546","1101  >  443 [ACK] Seq=2335 Ack=858 Win=257 Len=1392 [TCP PDU reassembled in 14170]"
"14170","54.770897","192.168.2.103","157.240.26.49","TLSv1.2","533","Application Data"
"14171","54.770903","192.168.2.103","157.240.26.49","TLSv1.2","185","Application Data"
"14173","54.772022","192.168.2.1","192.168.2.103","ICMP","682","Destination unreachable (Fragmentation needed)"
"14175","54.779690","157.240.26.49","192.168.2.103","TCP","158","443  >  1101 [ACK] Seq=858 Ack=2335 Win=1329 Len=0 SLE=3727 SRE=4106"
"14179","54.779973","192.168.2.103","157.240.26.49","TCP","1386","[TCP Retransmission] 1101  >  443 [ACK] Seq=2335 Ack=858 Win=257 Len=1240"
"14181","54.780198","157.240.26.49","192.168.2.103","TCP","166","[TCP Dup ACK 14175#1] 443  >  1101 [ACK] Seq=858 Ack=2335 Win=1329 Len=0 SLE=3727 SRE=4137"
"14182","54.780210","157.240.26.49","192.168.2.103","TLSv1.2","201","Application Data"
"14186","54.780922","192.168.2.103","157.240.26.49","TCP","1394","[TCP Retransmission] 1101  >  443 [ACK] Seq=2335 Ack=858 Win=257 Len=1240"
"14187","54.780934","192.168.2.103","157.240.26.49","TCP","306","[TCP Retransmission] 1101  >  443 [ACK] Seq=3575 Ack=858 Win=257 Len=152 [TCP PDU reassembled in 14170]"
"14189","54.790001","157.240.26.49","192.168.2.103","TCP","158","443  >  1101 [ACK] Seq=893 Ack=3575 Win=1339 Len=0 SLE=3727 SRE=4137"
"14191","54.790396","157.240.26.49","192.168.2.103","TCP","158","443  >  1101 [ACK] Seq=893 Ack=4137 Win=1350 Len=0 SLE=2335 SRE=3575"
"14195","54.834936","192.168.2.103","157.240.26.49","TCP","146","1101  >  443 [ACK] Seq=4137 Ack=893 Win=257 Len=0"
"14199","54.846360","192.168.2.103","157.240.26.49","TLSv1.2","358","Application Data"
"14200","54.846370","192.168.2.103","157.240.26.49","TLSv1.2","649","Application Data"
"14204","54.846641","192.168.2.103","157.240.26.49","TLSv1.2","177","Application Data"
"14206","54.854033","157.240.26.49","192.168.2.103","TCP","146","443  >  1101 [ACK] Seq=893 Ack=4836 Win=1359 Len=0"
"14208","54.854249","157.240.26.49","192.168.2.103","TLSv1.2","181","Application Data"
"14213","54.895729","192.168.2.103","157.240.26.49","TCP","146","1101  >  443 [ACK] Seq=4867 Ack=928 Win=257 Len=0"
"14215","54.896496","157.240.26.49","192.168.2.103","TCP","146","443  >  1101 [ACK] Seq=928 Ack=4867 Win=1359 Len=0"
"14219","54.961083","157.240.26.49","192.168.2.103","TLSv1.2","341","Application Data"
"14221","54.961438","157.240.26.49","192.168.2.103","TLSv1.2","239","Application Data"
"14223","54.962056","157.240.26.49","192.168.2.103","TLSv1.2","326","Application Data"
"14224","54.962073","157.240.26.49","192.168.2.103","TLSv1.2","1168","Application Data"
"14227","54.962252","192.168.2.103","157.240.26.49","TCP","154","1101  >  443 [ACK] Seq=4867 Ack=1216 Win=256 Len=0"
"14228","54.962258","192.168.2.103","157.240.26.49","TCP","154","1101  >  443 [ACK] Seq=4867 Ack=2402 Win=261 Len=0"
"14234","55.172183","192.168.2.103","224.0.0.251","MDNS","175","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"14243","55.172808","192.168.2.103","224.0.0.251","MDNS","371","Standard query response 0x0000 PTR 12549::oldman._oculusal_sp_v2._tcp.local SRV 0 0 3469 oldman.local TXT A 192.168.2.103 AAAA fe80::18a0:cb74:d156:8d15"
"14252","55.342698","192.168.2.103","192.168.2.1","DNS","180","Standard query 0x8fad A public-cdn.cloud.unity3d.com"
"14256","55.406325","192.168.2.1","192.168.2.103","DNS","297","Standard query response 0x8fad A public-cdn.cloud.unity3d.com CNAME public-cdn.cloud.unity3d.com.edgesuite.net CNAME a1568.d.akamai.net A 205.213.114.146 A 205.213.114.147"
"14260","55.407487","192.168.2.103","205.213.114.146","TCP","158","2069  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"14262","55.411835","205.213.114.146","192.168.2.103","TCP","158","443  >  2069 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1384 SACK_PERM WS=128"
"14266","55.412609","192.168.2.103","205.213.114.146","TCP","154","2069  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"14267","55.412634","192.168.2.103","205.213.114.146","TLSv1.3","724","Client Hello (SNI=public-cdn.cloud.unity3d.com)"
"14269","55.416063","205.213.114.146","192.168.2.103","TCP","146","443  >  2069 [ACK] Seq=1 Ack=571 Win=64128 Len=0"
"14271","55.416686","205.213.114.146","192.168.2.103","TLSv1.3","401","Server Hello, Change Cipher Spec, Application Data, Application Data"
"14275","55.417082","192.168.2.103","205.213.114.146","TLSv1.3","404","Change Cipher Spec, Application Data, Application Data"
"14277","55.419864","205.213.114.146","192.168.2.103","TCP","146","443  >  2069 [ACK] Seq=256 Ack=829 Win=64128 Len=0"
"14278","55.420086","205.213.114.146","192.168.2.103","TCP","146","[TCP Dup ACK 14277#1] 443  >  2069 [ACK] Seq=256 Ack=829 Win=64128 Len=0"
"14281","55.420317","205.213.114.146","192.168.2.103","TCP","146","[TCP Dup ACK 14277#2] 443  >  2069 [ACK] Seq=256 Ack=829 Win=64128 Len=0"
"14283","55.420674","205.213.114.146","192.168.2.103","TLSv1.3","433","Application Data"
"14285","55.421506","205.213.114.146","192.168.2.103","TCP","1386","443  >  2069 [ACK] Seq=543 Ack=829 Win=64128 Len=1240 [TCP PDU reassembled in 14287]"
"14287","55.422057","205.213.114.146","192.168.2.103","TLSv1.3","1265","Application Data"
"14288","55.422066","205.213.114.146","192.168.2.103","TLSv1.3","178","Application Data"
"14289","55.422075","205.213.114.146","192.168.2.103","TCP","154","443  >  2069 [FIN, ACK] Seq=2918 Ack=829 Win=64128 Len=0"
"14293","55.422295","192.168.2.103","205.213.114.146","TCP","154","2069  >  443 [ACK] Seq=829 Ack=1783 Win=66304 Len=0"
"14294","55.422299","192.168.2.103","205.213.114.146","TCP","154","2069  >  443 [ACK] Seq=829 Ack=2919 Win=65280 Len=0"
"14298","55.422613","192.168.2.103","205.213.114.146","TLSv1.3","170","Application Data"
"14302","55.422937","192.168.2.103","205.213.114.146","TCP","146","2069  >  443 [FIN, ACK] Seq=853 Ack=2919 Win=65280 Len=0"
"14304","55.425769","205.213.114.146","192.168.2.103","TCP","146","443  >  2069 [RST] Seq=2919 Win=0 Len=0"
"14306","55.425996","205.213.114.146","192.168.2.103","TCP","146","443  >  2069 [RST] Seq=2919 Win=0 Len=0"
"14310","55.438609","192.168.2.103","224.0.0.251","MDNS","186","Standard query 0x0000 PTR _oculusal_sp_v2._tcp.local, ""QM"" question"
"14313","55.438622","192.168.2.103","224.0.0.251","MDNS","374","Standard query response 0x0000 PTR 12549::oldman._oculusal_sp_v2._tcp.local SRV 0 0 3469 oldman.local TXT A 192.168.2.103 AAAA fe80::18a0:cb74:d156:8d15"
"14343","56.178845","192.168.2.103","224.0.0.251","MDNS","175","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"14352","56.183727","192.168.2.103","224.0.0.251","MDNS","371","Standard query response 0x0000 PTR 12549::oldman._oculusal_sp_v2._tcp.local SRV 0 0 3469 oldman.local TXT A 192.168.2.103 AAAA fe80::18a0:cb74:d156:8d15"
"14362","56.440046","192.168.2.103","224.0.0.251","MDNS","178","Standard query 0x0000 PTR _oculusal_sp_v2._tcp.local, ""QM"" question"
"14369","56.440565","192.168.2.103","224.0.0.251","MDNS","374","Standard query response 0x0000 PTR 12549::oldman._oculusal_sp_v2._tcp.local SRV 0 0 3469 oldman.local TXT A 192.168.2.103 AAAA fe80::18a0:cb74:d156:8d15"
"14378","56.839174","192.168.2.103","142.250.190.42","TLSv1.2","720","[TCP ACKed unseen segment] , Application Data"
"14380","56.846600","142.250.190.42","192.168.2.103","TCP","146","[TCP Previous segment not captured] 443  >  2057 [ACK] Seq=1606877 Ack=22838 Win=249600 Len=0"
"14387","56.934977","192.168.2.103","192.168.2.1","DNS","169","Standard query 0x4246 A onedrive.live.com"
"14392","56.998465","192.168.2.1","192.168.2.103","DNS","380","Standard query response 0x4246 A onedrive.live.com CNAME web.fe.1drv.com CNAME odc-web-geo.onedrive.akadns.net CNAME odc-web-brs.onedrive.akadns.net CNAME odwebpl.trafficmanager.net.dual-spov-0006.spov-msedge.net CNAME dual-spov-0006.spov-msedge.net A 13.107.137.11 A 13.107.139.11"
"14396","56.999574","192.168.2.103","13.107.137.11","TCP","158","2070  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"14399","57.022197","13.107.137.11","192.168.2.103","TCP","158","443  >  2070 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"14400","57.022586","13.107.137.11","192.168.2.103","TCP","158","[TCP Retransmission] 443  >  2070 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"14404","57.024493","192.168.2.103","13.107.137.11","TCP","146","2070  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"14408","57.025205","192.168.2.103","13.107.137.11","TLSv1.3","425","Client Hello (SNI=onedrive.live.com)"
"14410","57.047696","13.107.137.11","192.168.2.103","TCP","146","443  >  2070 [ACK] Seq=1 Ack=280 Win=4194560 Len=0"
"14412","57.047958","13.107.137.11","192.168.2.103","TLSv1.3","245","Hello Retry Request, Change Cipher Spec"
"14416","57.050527","192.168.2.103","13.107.137.11","TLSv1.3","496","Change Cipher Spec, Client Hello (SNI=onedrive.live.com)"
"14418","57.072992","13.107.137.11","192.168.2.103","TCP","146","443  >  2070 [ACK] Seq=100 Ack=630 Win=4194048 Len=0"
"14420","57.076725","13.107.137.11","192.168.2.103","TLSv1.3","1386","Server Hello"
"14422","57.077561","13.107.137.11","192.168.2.103","TCP","1394","443  >  2070 [ACK] Seq=1340 Ack=630 Win=4194048 Len=1240 [TCP PDU reassembled in 14426]"
"14423","57.077571","13.107.137.11","192.168.2.103","TCP","1394","443  >  2070 [ACK] Seq=2580 Ack=630 Win=4194048 Len=1240 [TCP PDU reassembled in 14426]"
"14424","57.077576","13.107.137.11","192.168.2.103","TCP","1394","443  >  2070 [ACK] Seq=3820 Ack=630 Win=4194048 Len=1240 [TCP PDU reassembled in 14426]"
"14425","57.077580","13.107.137.11","192.168.2.103","TCP","1394","443  >  2070 [ACK] Seq=5060 Ack=630 Win=4194048 Len=1240 [TCP PDU reassembled in 14426]"
"14426","57.077584","13.107.137.11","192.168.2.103","TLSv1.3","158","Application Data"
"14430","57.077876","192.168.2.103","13.107.137.11","TCP","146","2070  >  443 [ACK] Seq=630 Ack=6304 Win=66048 Len=0"
"14434","57.080998","192.168.2.103","13.107.137.11","TLSv1.3","220","Application Data"
"14438","57.083046","192.168.2.103","13.107.137.11","TLSv1.3","346","Application Data"
"14440","57.102700","13.107.137.11","192.168.2.103","TCP","146","443  >  2070 [ACK] Seq=6304 Ack=704 Win=4194048 Len=0"
"14442","57.102833","13.107.137.11","192.168.2.103","TLSv1.3","605","Application Data"
"14444","57.104488","13.107.137.11","192.168.2.103","TCP","146","443  >  2070 [ACK] Seq=6763 Ack=904 Win=4193792 Len=0"
"14445","57.104728","13.107.137.11","192.168.2.103","TCP","146","[TCP Dup ACK 14444#1] 443  >  2070 [ACK] Seq=6763 Ack=904 Win=4193792 Len=0"
"14447","57.106566","13.107.137.11","192.168.2.103","TLSv1.3","1223","Application Data"
"14449","57.106776","13.107.137.11","192.168.2.103","TCP","146","443  >  2070 [FIN, ACK] Seq=7840 Ack=904 Win=4193792 Len=0"
"14453","57.107050","192.168.2.103","13.107.137.11","TCP","146","2070  >  443 [ACK] Seq=904 Ack=7841 Win=66048 Len=0"
"14457","57.107669","192.168.2.103","13.107.137.11","TLSv1.3","178","Application Data"
"14458","57.107676","192.168.2.103","13.107.137.11","TCP","154","2070  >  443 [FIN, ACK] Seq=928 Ack=7841 Win=66048 Len=0"
"14460","57.129034","13.107.137.11","192.168.2.103","TCP","146","443  >  2070 [ACK] Seq=7841 Ack=928 Win=4193792 Len=0"
"14462","57.129311","13.107.137.11","192.168.2.103","TCP","146","443  >  2070 [ACK] Seq=7841 Ack=929 Win=4193792 Len=0"
"14469","57.348197","192.168.2.103","142.250.190.42","TCP","1394","2065  >  443 [ACK] Seq=2936 Ack=1501173 Win=130560 Len=1240 [TCP PDU reassembled in 14470]"
"14470","57.348207","192.168.2.103","142.250.190.42","TLSv1.2","846","Application Data"
"14474","57.350830","192.168.2.103","142.250.190.42","TCP","1394","[TCP Retransmission] 2065  >  443 [ACK] Seq=2936 Ack=1501173 Win=130560 Len=1240"
"14475","57.350843","192.168.2.103","142.250.190.42","TCP","846","[TCP Retransmission] 2065  >  443 [PSH, ACK] Seq=4176 Ack=1501173 Win=130560 Len=692 [TCP PDU reassembled in 14470]"
"14477","57.358063","142.250.190.42","192.168.2.103","TCP","158","[TCP Dup ACK 11631#1] 443  >  2065 [ACK] Seq=1501173 Ack=2936 Win=267520 Len=0 SLE=4176 SRE=4868"
"14479","57.358106","142.250.190.42","192.168.2.103","TCP","146","443  >  2065 [ACK] Seq=1501173 Ack=4868 Win=265728 Len=0"
"14484","57.526899","142.250.190.42","192.168.2.103","TCP","1386","443  >  2057 [PSH, ACK] Seq=1606877 Ack=22838 Win=249600 Len=1240"
"14486","57.526996","142.250.190.42","192.168.2.103","TCP","1386","443  >  2057 [PSH, ACK] Seq=1608117 Ack=22838 Win=249600 Len=1240"
"14488","57.527716","142.250.190.42","192.168.2.103","TCP","1394","443  >  2057 [ACK] Seq=1609357 Ack=22838 Win=249600 Len=1240"
"14489","57.527731","142.250.190.42","192.168.2.103","TCP","1394","443  >  2057 [PSH, ACK] Seq=1610597 Ack=22838 Win=249600 Len=1240"
"14493","57.527988","192.168.2.103","142.250.190.42","TCP","146","2057  >  443 [ACK] Seq=22838 Ack=1611837 Win=133888 Len=0"
"14495","57.528516","142.250.190.42","192.168.2.103","TCP","1394","443  >  2057 [ACK] Seq=1611837 Ack=22838 Win=249600 Len=1240"
"14496","57.528526","142.250.190.42","192.168.2.103","TCP","1394","443  >  2057 [PSH, ACK] Seq=1613077 Ack=22838 Win=249600 Len=1240"
"14500","57.528767","192.168.2.103","142.250.190.42","TCP","146","2057  >  443 [ACK] Seq=22838 Ack=1614317 Win=133888 Len=0"
"14506","57.530901","142.250.190.42","192.168.2.103","TCP","1394","443  >  2057 [ACK] Seq=1614317 Ack=22838 Win=249600 Len=1240"
"14507","57.530912","142.250.190.42","192.168.2.103","TCP","1394","443  >  2057 [PSH, ACK] Seq=1615557 Ack=22838 Win=249600 Len=1240"
"14511","57.531962","192.168.2.103","142.250.190.42","TCP","146","2057  >  443 [ACK] Seq=22838 Ack=1616797 Win=133888 Len=0"
