"No.","Time","Source","Destination","Protocol","Length","Info"
"12982","74.625030","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4514110 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"12983","74.625035","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4515350 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"12984","74.625039","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4516590 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"12987","74.625340","192.168.2.103","142.251.32.10","TCP","146","[TCP Dup ACK 12959#1] 1589  >  443 [ACK] Seq=2151 Ack=4494270 Win=262656 Len=0"
"12989","74.626966","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [ACK] Seq=4509150 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"12990","74.626969","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [PSH, ACK] Seq=4510390 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"12991","74.626970","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [ACK] Seq=4511630 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"12992","74.626972","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [ACK] Seq=4512870 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"12993","74.626974","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [PSH, ACK] Seq=4514110 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"12994","74.626976","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [ACK] Seq=4515350 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"12995","74.626984","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [ACK] Seq=4516590 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"12999","74.627289","192.168.2.103","142.251.32.10","TCP","154","1589  >  443 [ACK] Seq=2151 Ack=4502950 Win=262656 Len=0"
"13000","74.627292","192.168.2.103","142.251.32.10","TCP","154","1589  >  443 [ACK] Seq=2151 Ack=4509150 Win=262656 Len=0"
"13001","74.627294","192.168.2.103","142.251.32.10","TCP","154","1589  >  443 [ACK] Seq=2151 Ack=4517830 Win=262656 Len=0"
"13004","74.627853","192.168.2.103","142.251.32.10","TCP","154","1589  >  443 [ACK] Seq=2151 Ack=4502950 Win=262656 Len=0"
"13005","74.627856","192.168.2.103","142.251.32.10","TCP","154","1589  >  443 [ACK] Seq=2151 Ack=4509150 Win=262656 Len=0"
"13006","74.627859","192.168.2.103","142.251.32.10","TCP","154","1589  >  443 [ACK] Seq=2151 Ack=4517830 Win=262656 Len=0"
"13008","74.629492","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4517830 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13009","74.629497","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4519070 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13010","74.629501","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4520310 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13011","74.629505","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4521550 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13012","74.629509","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4522790 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13013","74.629512","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4524030 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13014","74.629516","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4525270 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13016","74.631255","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4526510 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13017","74.631257","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4527750 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13018","74.631259","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4528990 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13019","74.631261","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4530230 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13020","74.631263","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4531470 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13021","74.631266","142.251.32.10","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"13022","74.631273","142.251.32.10","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"13025","74.631469","192.168.2.103","142.251.32.10","TCP","146","1589  >  443 [ACK] Seq=2151 Ack=4526510 Win=262656 Len=0"
"13027","74.633275","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [ACK] Seq=4526510 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13028","74.633280","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [ACK] Seq=4527750 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13029","74.633284","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [PSH, ACK] Seq=4528990 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13030","74.633289","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [ACK] Seq=4530230 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13032","74.633296","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [PSH, ACK] Seq=4532710 Ack=2151 Win=268032 Len=1240"
"13039","74.635593","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [ACK] Seq=4530230 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13040","74.635597","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [ACK] Seq=4531470 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13050","74.640974","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [ACK] Seq=4526510 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13051","74.640978","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [ACK] Seq=4527750 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13052","74.640982","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [PSH, ACK] Seq=4528990 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13053","74.640986","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [ACK] Seq=4530230 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13054","74.640990","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [ACK] Seq=4531470 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13055","74.640994","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [PSH, ACK] Seq=4532710 Ack=2151 Win=268032 Len=1240"
"13056","74.640999","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [ACK] Seq=4533950 Ack=2151 Win=268032 Len=1240"
"13058","74.642565","142.251.32.10","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"13059","74.642569","142.251.32.10","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"13060","74.642573","142.251.32.10","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"13061","74.642577","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4538910 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13062","74.642582","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4540150 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13063","74.642586","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4541390 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13064","74.642591","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4542630 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13068","74.642805","192.168.2.103","142.251.32.10","TCP","146","1589  >  443 [ACK] Seq=2151 Ack=4530230 Win=262656 Len=0"
"13070","74.644466","142.251.32.10","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1589 [ACK] Seq=4530230 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13021]"
"13071","74.644470","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4543870 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13072","74.644473","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4545110 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13073","74.644477","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4546350 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13074","74.644481","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4547590 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13075","74.644485","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4548830 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13076","74.644489","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4550070 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13078","74.646128","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4551310 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13079","74.646132","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4552550 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13080","74.646136","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4553790 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13081","74.646140","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4555030 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13082","74.646144","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4556270 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13083","74.646148","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4557510 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13084","74.646152","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4558750 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13088","74.646366","192.168.2.103","142.251.32.10","TCP","146","1589  >  443 [ACK] Seq=2151 Ack=4551310 Win=262656 Len=0"
"13092","74.646673","192.168.2.103","142.251.32.10","TCP","146","1589  >  443 [ACK] Seq=2151 Ack=4559990 Win=262656 Len=0"
"13094","74.648354","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4559990 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13095","74.648359","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4561230 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13096","74.648363","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4562470 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13097","74.648367","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4563710 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13098","74.648371","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4564950 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13099","74.648375","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4566190 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13100","74.648379","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4567430 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13104","74.648721","192.168.2.103","142.251.32.10","TCP","146","1589  >  443 [ACK] Seq=2151 Ack=4568670 Win=262656 Len=0"
"13107","74.649068","192.168.2.103","142.251.32.10","TCP","146","[TCP Dup ACK 13104#1] 1589  >  443 [ACK] Seq=2151 Ack=4568670 Win=262656 Len=0"
"13109","74.650670","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4568670 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13110","74.650674","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4569910 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13111","74.650678","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4571150 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13112","74.650682","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4572390 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13113","74.650686","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4573630 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13114","74.650690","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4574870 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13115","74.650694","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4576110 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13117","74.654238","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4577350 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13118","74.654243","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4578590 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13119","74.654247","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4579830 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13120","74.654252","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4581070 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13121","74.654256","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4582310 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13122","74.654260","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4583550 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13123","74.654264","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4584790 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13127","74.654575","192.168.2.103","142.251.32.10","TCP","146","1589  >  443 [ACK] Seq=2151 Ack=4586030 Win=262656 Len=0"
"13130","74.654955","192.168.2.103","142.251.32.10","TCP","146","[TCP Dup ACK 13127#1] 1589  >  443 [ACK] Seq=2151 Ack=4586030 Win=262656 Len=0"
"13132","74.656083","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4586030 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13133","74.656086","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4587270 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13134","74.656091","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4588510 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13135","74.656095","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4589750 Ack=2151 Win=268032 Len=1240 [TCP PDU reassembled in 13477]"
"13136","74.656099","142.251.32.10","192.168.2.103","TCP","1053","443  >  1589 [PSH, ACK] Seq=4590990 Ack=2151 Win=268032 Len=899 [TCP PDU reassembled in 13477]"
"13140","74.656429","192.168.2.103","142.251.32.10","TCP","146","1589  >  443 [ACK] Seq=2151 Ack=4591889 Win=262656 Len=0"
"13143","74.656820","192.168.2.103","142.251.32.10","TCP","146","[TCP Dup ACK 13140#1] 1589  >  443 [ACK] Seq=2151 Ack=4591889 Win=262656 Len=0"
"13146","74.657405","192.168.2.103","142.251.32.10","TCP","146","[TCP Dup ACK 13140#2] 1589  >  443 [ACK] Seq=2151 Ack=4591889 Win=262656 Len=0"
"13150","74.663232","192.168.2.103","224.0.0.251","MDNS","175","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"13159","74.663975","192.168.2.103","224.0.0.251","MDNS","371","Standard query response 0x0000 PTR 12549::oldman._oculusal_sp_v2._tcp.local SRV 0 0 3469 oldman.local TXT A 192.168.2.103 AAAA fe80::18a0:cb74:d156:8d15"
"13167","74.971389","192.168.2.103","224.0.0.251","MDNS","178","Standard query 0x0000 PTR _oculusal_sp_v2._tcp.local, ""QM"" question"
"13179","74.973762","192.168.2.103","224.0.0.251","MDNS","374","Standard query response 0x0000 PTR 12549::oldman._oculusal_sp_v2._tcp.local SRV 0 0 3469 oldman.local TXT A 192.168.2.103 AAAA fe80::18a0:cb74:d156:8d15"
"13183","74.974060","192.168.2.103","224.0.0.251","MDNS","374","Standard query response 0x0000 PTR 12549::oldman._oculusal_sp_v2._tcp.local SRV 0 0 3469 oldman.local TXT A 192.168.2.103 AAAA fe80::18a0:cb74:d156:8d15"
"13187","74.974439","192.168.2.103","224.0.0.251","MDNS","366","Standard query response 0x0000 PTR 12549::oldman._oculusal_sp_v2._tcp.local SRV 0 0 3469 oldman.local TXT A 192.168.2.103 AAAA fe80::18a0:cb74:d156:8d15"
"13191","75.318775","142.251.32.10","192.168.2.103","TLSv1.2","771","Application Data"
"13195","75.372203","192.168.2.103","142.251.32.10","TCP","146","1584  >  443 [ACK] Seq=23625 Ack=12243 Win=66304 Len=0"
"13198","75.372462","192.168.2.103","142.251.32.10","TCP","146","[TCP Dup ACK 13195#1] 1584  >  443 [ACK] Seq=23625 Ack=12243 Win=66304 Len=0"
"13209","75.842484","192.168.2.103","142.251.32.10","TCP","1394","1584  >  443 [ACK] Seq=23625 Ack=12243 Win=66304 Len=1240 [TCP PDU reassembled in 13210]"
"13210","75.842500","192.168.2.103","142.251.32.10","TLSv1.2","847","Application Data"
"13212","75.849853","142.251.32.10","192.168.2.103","TCP","146","443  >  1584 [ACK] Seq=12243 Ack=24865 Win=248832 Len=0"
"13214","75.849875","142.251.32.10","192.168.2.103","TCP","146","443  >  1584 [ACK] Seq=12243 Ack=25558 Win=248320 Len=0"
"13232","76.668869","192.168.2.103","224.0.0.251","MDNS","175","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"13241","76.669503","192.168.2.103","224.0.0.251","MDNS","371","Standard query response 0x0000 PTR 12549::oldman._oculusal_sp_v2._tcp.local SRV 0 0 3469 oldman.local TXT A 192.168.2.103 AAAA fe80::18a0:cb74:d156:8d15"
"13249","76.975636","192.168.2.103","224.0.0.251","MDNS","178","Standard query 0x0000 PTR _oculusal_sp_v2._tcp.local, ""QM"" question"
"13258","76.976347","192.168.2.103","224.0.0.251","MDNS","374","Standard query response 0x0000 PTR 12549::oldman._oculusal_sp_v2._tcp.local SRV 0 0 3469 oldman.local TXT A 192.168.2.103 AAAA fe80::18a0:cb74:d156:8d15"
"13266","77.587821","142.251.32.10","192.168.2.103","TLSv1.2","771","Application Data"
"13271","77.639185","192.168.2.103","142.251.32.10","TCP","146","1584  >  443 [ACK] Seq=25558 Ack=12868 Win=65536 Len=0"
"13281","78.105665","192.168.2.103","142.251.32.10","TCP","1394","1584  >  443 [ACK] Seq=25558 Ack=12868 Win=65536 Len=1240 [TCP PDU reassembled in 13282]"
"13282","78.105686","192.168.2.103","142.251.32.10","TLSv1.2","847","Application Data"
"13284","78.113401","142.251.32.10","192.168.2.103","TCP","146","443  >  1584 [ACK] Seq=12868 Ack=26798 Win=247296 Len=0"
"13286","78.113425","142.251.32.10","192.168.2.103","TCP","146","443  >  1584 [ACK] Seq=12868 Ack=27491 Win=246784 Len=0"
"13297","78.709260","192.168.2.103","157.240.26.11","TLSv1.2","177","Application Data"
"13308","78.740222","157.240.26.11","192.168.2.103","TLSv1.2","177","Application Data"
"13312","78.769996","192.168.2.103","157.240.26.11","TLSv1.2","177","Application Data"
"13317","78.780480","192.168.2.103","157.240.26.11","TCP","146","1084  >  443 [ACK] Seq=94 Ack=94 Win=256 Len=0"
"13319","78.804338","157.240.26.11","192.168.2.103","TLSv1.2","177","Application Data"
"13323","78.857289","192.168.2.103","157.240.26.11","TCP","146","1085  >  443 [ACK] Seq=94 Ack=94 Win=260 Len=0"
"13354","79.810922","142.251.32.10","192.168.2.103","TLSv1.2","779","Application Data"
"13358","79.859327","192.168.2.103","142.251.32.10","TCP","146","1584  >  443 [ACK] Seq=27491 Ack=13501 Win=66304 Len=0"
"13361","79.859612","192.168.2.103","142.251.32.10","TCP","146","[TCP Dup ACK 13358#1] 1584  >  443 [ACK] Seq=27491 Ack=13501 Win=66304 Len=0"
"13369","80.328132","192.168.2.103","142.251.32.10","TCP","1394","1584  >  443 [ACK] Seq=27491 Ack=13501 Win=66304 Len=1240 [TCP PDU reassembled in 13370]"
"13370","80.328327","192.168.2.103","142.251.32.10","TLSv1.2","847","Application Data"
"13372","80.335534","142.251.32.10","192.168.2.103","TCP","146","443  >  1584 [ACK] Seq=13501 Ack=28731 Win=245760 Len=0"
"13374","80.336025","142.251.32.10","192.168.2.103","TCP","146","443  >  1584 [ACK] Seq=13501 Ack=29424 Win=245248 Len=0"
"13382","80.676555","192.168.2.103","224.0.0.251","MDNS","175","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"13394","80.680663","192.168.2.103","224.0.0.251","MDNS","363","Standard query response 0x0000 PTR 12549::oldman._oculusal_sp_v2._tcp.local SRV 0 0 3469 oldman.local TXT A 192.168.2.103 AAAA fe80::18a0:cb74:d156:8d15"
"13401","80.983578","192.168.2.103","224.0.0.251","MDNS","178","Standard query 0x0000 PTR _oculusal_sp_v2._tcp.local, ""QM"" question"
"13412","80.984874","192.168.2.103","224.0.0.251","MDNS","366","Standard query response 0x0000 PTR 12549::oldman._oculusal_sp_v2._tcp.local SRV 0 0 3469 oldman.local TXT A 192.168.2.103 AAAA fe80::18a0:cb74:d156:8d15"
"13425","81.757454","142.251.32.10","192.168.2.103","TLSv1.2","779","Application Data"
"13429","81.824372","192.168.2.103","142.251.32.10","TCP","146","1584  >  443 [ACK] Seq=29424 Ack=14134 Win=65536 Len=0"
"13438","82.294206","142.251.32.10","192.168.2.103","TCP","146","[TCP ACKed unseen segment] 443  >  1584 [ACK] Seq=14134 Ack=30664 Win=244224 Len=0"
"13440","82.294421","142.251.32.10","192.168.2.103","TCP","146","[TCP ACKed unseen segment] 443  >  1584 [ACK] Seq=14134 Ack=31357 Win=243712 Len=0"
"13460","83.704398","142.251.32.10","192.168.2.103","TCP","146","[TCP ACKed unseen segment] 443  >  1589 [ACK] Seq=4591889 Ack=2725 Win=267520 Len=0"
"13472","84.050379","142.251.32.10","192.168.2.103","TCP","1386","443  >  1589 [PSH, ACK] Seq=4591889 Ack=2725 Win=267520 Len=1240 [TCP PDU reassembled in 13477]"
"13474","84.051742","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4593129 Ack=2725 Win=267520 Len=1240 [TCP PDU reassembled in 13477]"
"13475","84.051756","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [ACK] Seq=4594369 Ack=2725 Win=267520 Len=1240 [TCP PDU reassembled in 13477]"
"13476","84.051762","142.251.32.10","192.168.2.103","TCP","1394","443  >  1589 [PSH, ACK] Seq=4595609 Ack=2725 Win=267520 Len=1240 [TCP PDU reassembled in 13477]"
"13477","84.051766","142.251.32.10","192.168.2.103","TLSv1.2","1394","Change Cipher Spec, Ignored Unknown Record"
"13478","84.051778","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13479","84.051782","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13480","84.051787","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13482","84.052709","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13483","84.052719","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13484","84.052723","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13485","84.052728","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13486","84.052733","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13490","84.052955","192.168.2.103","142.251.32.10","TCP","146","[TCP Previous segment not captured] 1589  >  443 [ACK] Seq=2725 Ack=4601809 Win=262656 Len=0"
"13494","84.053314","192.168.2.103","142.251.32.10","TCP","146","1589  >  443 [ACK] Seq=2725 Ack=4608009 Win=262656 Len=0"
"13496","84.054338","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13497","84.054347","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13498","84.054351","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13499","84.054355","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13500","84.054359","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13504","84.054583","192.168.2.103","142.251.32.10","TCP","146","1589  >  443 [ACK] Seq=2725 Ack=4614209 Win=262656 Len=0"
"13506","84.055429","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13507","84.055441","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13508","84.055445","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13509","84.055452","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13513","84.055584","192.168.2.103","142.251.32.10","TCP","146","1589  >  443 [ACK] Seq=2725 Ack=4619169 Win=262656 Len=0"
"13515","84.056414","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13516","84.056418","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
"13517","84.056422","142.251.32.10","192.168.2.103","TLSv1.2","1394","Application Data"
