"No.","Time","Source","Destination","Protocol","Length","Info"
"6268","52.040266","142.250.191.170","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1251 [ACK] Seq=1525927 Ack=1577 Win=268544 Len=1240"
"6272","52.041015","192.168.2.103","142.250.191.170","TCP","146","1251  >  443 [ACK] Seq=1577 Ack=1527167 Win=131328 Len=0"
"6274","52.042955","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6275","52.042960","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6276","52.042964","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6277","52.042968","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6278","52.042972","142.250.191.170","192.168.2.103","TLSv1.2","712","Application Data"
"6279","52.042976","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6280","52.042980","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6281","52.042985","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6282","52.043001","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6283","52.043005","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6284","52.043008","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6285","52.043011","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6289","52.043227","192.168.2.103","142.250.191.170","TCP","146","1251  >  443 [ACK] Seq=1577 Ack=1541365 Win=131328 Len=0"
"6291","52.044697","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6292","52.044701","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6293","52.044706","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6294","52.044711","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6296","52.044719","142.250.191.170","192.168.2.103","TLSv1.2","1394","[TCP Previous segment not captured] , Application Data"
"6297","52.044723","142.250.191.170","192.168.2.103","TLSv1.2","712","Application Data"
"6298","52.044728","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6299","52.044732","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6303","52.045054","192.168.2.103","142.250.191.170","TCP","146","1251  >  443 [ACK] Seq=1577 Ack=1546325 Win=131328 Len=0"
"6305","52.046714","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1546325 Ack=1577 Win=268544 Len=1240"
"6306","52.046718","142.250.191.170","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1251 [PSH, ACK] Seq=1547565 Ack=1577 Win=268544 Len=1240"
"6307","52.046722","142.250.191.170","192.168.2.103","TCP","712","[TCP Retransmission] 443  >  1251 [PSH, ACK] Seq=1548805 Ack=1577 Win=268544 Len=558"
"6308","52.046725","142.250.191.170","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1251 [PSH, ACK] Seq=1549363 Ack=1577 Win=268544 Len=1240"
"6309","52.046728","142.250.191.170","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1251 [PSH, ACK] Seq=1550603 Ack=1577 Win=268544 Len=1240"
"6310","52.046732","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6311","52.046735","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6314","52.046745","142.250.191.170","192.168.2.103","TLSv1.2","1394","[TCP Previous segment not captured] , Application Data"
"6318","52.046970","192.168.2.103","142.250.191.170","TCP","146","1251  >  443 [ACK] Seq=1577 Ack=1554323 Win=131328 Len=0"
"6320","52.048671","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1554323 Ack=1577 Win=268544 Len=1240"
"6321","52.048675","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1555563 Ack=1577 Win=268544 Len=1240"
"6322","52.048679","142.250.191.170","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1251 [PSH, ACK] Seq=1556803 Ack=1577 Win=268544 Len=1240"
"6323","52.048684","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6324","52.048688","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6325","52.048692","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6326","52.048696","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6330","52.051309","192.168.2.103","142.250.191.170","TCP","146","1251  >  443 [ACK] Seq=1577 Ack=1563003 Win=131328 Len=0"
"6332","52.052951","142.250.191.170","192.168.2.103","TCP","1394","[TCP Spurious Retransmission] 443  >  1251 [ACK] Seq=1554323 Ack=1577 Win=268544 Len=1240"
"6333","52.052955","142.250.191.170","192.168.2.103","TCP","1394","[TCP Spurious Retransmission] 443  >  1251 [ACK] Seq=1555563 Ack=1577 Win=268544 Len=1240"
"6334","52.052959","142.250.191.170","192.168.2.103","TCP","1394","[TCP Spurious Retransmission] 443  >  1251 [PSH, ACK] Seq=1556803 Ack=1577 Win=268544 Len=1240"
"6335","52.052964","142.250.191.170","192.168.2.103","TCP","1394","[TCP Spurious Retransmission] 443  >  1251 [ACK] Seq=1558043 Ack=1577 Win=268544 Len=1240"
"6336","52.052968","142.250.191.170","192.168.2.103","TCP","1394","[TCP Spurious Retransmission] 443  >  1251 [ACK] Seq=1559283 Ack=1577 Win=268544 Len=1240"
"6337","52.052972","142.250.191.170","192.168.2.103","TCP","1394","[TCP Spurious Retransmission] 443  >  1251 [PSH, ACK] Seq=1560523 Ack=1577 Win=268544 Len=1240"
"6338","52.052976","142.250.191.170","192.168.2.103","TCP","1394","[TCP Spurious Retransmission] 443  >  1251 [ACK] Seq=1561763 Ack=1577 Win=268544 Len=1240"
"6339","52.052981","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6340","52.052986","142.250.191.170","192.168.2.103","TLSv1.2","537","Application Data"
"6341","52.052990","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6342","52.052995","142.250.191.170","192.168.2.103","TLSv1.2","338","Application Data"
"6346","52.053206","192.168.2.103","142.250.191.170","TCP","146","1251  >  443 [ACK] Seq=1577 Ack=1566050 Win=131328 Len=0"
"6348","52.056171","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6349","52.056175","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6350","52.056179","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6351","52.056184","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6352","52.056188","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6353","52.056193","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6354","52.056198","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6355","52.056201","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6356","52.056204","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6357","52.056208","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6358","52.056211","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6359","52.056214","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6360","52.056217","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6361","52.056220","142.250.191.170","192.168.2.103","TLSv1.2","712","Application Data"
"6362","52.056224","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6363","52.056227","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6364","52.056230","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6365","52.056234","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6366","52.056236","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6368","52.057558","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6369","52.057562","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6370","52.057587","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6372","52.057594","142.250.191.170","192.168.2.103","TLSv1.2","1394","[TCP Previous segment not captured] , Application Data"
"6373","52.057598","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6374","52.057601","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6375","52.057605","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6376","52.057608","142.250.191.170","192.168.2.103","TLSv1.2","733","Application Data, Application Data"
"6380","52.057881","192.168.2.103","142.250.191.170","TCP","154","1251  >  443 [ACK] Seq=1577 Ack=1588928 Win=131328 Len=0"
"6381","52.057886","192.168.2.103","142.250.191.170","TCP","154","1251  >  443 [ACK] Seq=1577 Ack=1592648 Win=131328 Len=0"
"6383","52.061023","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1592648 Ack=1577 Win=268544 Len=1240"
"6384","52.061028","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6385","52.061033","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6386","52.061036","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6395","52.061277","192.168.2.103","142.250.191.170","TCP","146","1251  >  443 [ACK] Seq=1577 Ack=1603147 Win=131328 Len=0"
"6397","52.062101","142.250.191.170","192.168.2.103","TLSv1.2","1386","Application Data"
"6402","52.064755","192.168.2.103","142.250.191.170","TCP","146","1251  >  443 [ACK] Seq=1577 Ack=1604387 Win=131328 Len=0"
"6404","52.067413","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6405","52.067417","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6406","52.067421","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6407","52.067426","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6408","52.067431","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6409","52.067435","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6410","52.067439","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6411","52.067443","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6414","52.067453","142.250.191.170","192.168.2.103","TLSv1.2","1394","[TCP Previous segment not captured] , Application Data"
"6415","52.067456","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6416","52.067459","142.250.191.170","192.168.2.103","TLSv1.2","1394","Application Data"
"6421","52.067798","192.168.2.103","142.250.191.170","TCP","146","1251  >  443 [ACK] Seq=1577 Ack=1614307 Win=131328 Len=0"
"6423","52.072260","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1614307 Ack=1577 Win=268544 Len=1240"
"6432","52.075284","142.250.191.170","192.168.2.103","TLSv1.2","1394","[TCP Previous segment not captured] , Ignored Unknown Record"
"6433","52.075288","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6434","52.075292","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6435","52.075296","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6436","52.075300","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6437","52.075304","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6438","52.075309","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6439","52.075313","142.250.191.170","192.168.2.103","TCP","1394","443  >  1251 [ACK] Seq=1646547 Ack=1577 Win=268544 Len=1240"
"6440","52.075317","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6441","52.075319","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6442","52.075322","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6443","52.075325","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6444","52.075328","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6445","52.075331","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6446","52.075333","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6447","52.075336","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6448","52.075339","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6449","52.075341","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6450","52.075344","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6452","52.078744","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [PSH, ACK] Seq=1615547 Ack=1577 Win=268544 Len=1240"
"6453","52.078747","142.250.191.170","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1251 [ACK] Seq=1616787 Ack=1577 Win=268544 Len=1240"
"6455","52.078753","142.250.191.170","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1251 [ACK] Seq=1619267 Ack=1577 Win=268544 Len=1240"
"6456","52.078756","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [PSH, ACK] Seq=1620507 Ack=1577 Win=268544 Len=1240"
"6457","52.078759","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1621747 Ack=1577 Win=268544 Len=1240"
"6458","52.078762","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1622987 Ack=1577 Win=268544 Len=1240"
"6466","52.079104","192.168.2.103","142.250.191.170","TCP","146","1251  >  443 [ACK] Seq=1577 Ack=1618027 Win=131328 Len=0"
"6468","52.081612","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1632907 Ack=1577 Win=268544 Len=1240"
"6469","52.081615","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1634147 Ack=1577 Win=268544 Len=1240"
"6476","52.083564","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [PSH, ACK] Seq=1635387 Ack=1577 Win=268544 Len=1240"
"6477","52.083568","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1636627 Ack=1577 Win=268544 Len=1240"
"6478","52.083572","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6479","52.083577","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6480","52.083580","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6481","52.083584","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6482","52.083589","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6483","52.083593","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6484","52.083595","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6486","52.085389","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6487","52.085394","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6488","52.085399","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6489","52.085403","142.250.191.170","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1251 [ACK] Seq=1618027 Ack=1577 Win=268544 Len=1240"
"6490","52.085407","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1624227 Ack=1577 Win=268544 Len=1240"
"6491","52.085411","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [PSH, ACK] Seq=1625467 Ack=1577 Win=268544 Len=1240"
"6492","52.085415","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1626707 Ack=1577 Win=268544 Len=1240"
"6493","52.085418","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1627947 Ack=1577 Win=268544 Len=1240"
"6494","52.085421","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1629187 Ack=1577 Win=268544 Len=1240"
"6499","52.087444","192.168.2.103","142.250.191.170","TCP","146","1251  >  443 [ACK] Seq=1577 Ack=1630427 Win=131328 Len=0"
"6502","52.087783","192.168.2.103","142.250.191.170","TCP","146","[TCP Dup ACK 6499#1] 1251  >  443 [ACK] Seq=1577 Ack=1630427 Win=131328 Len=0"
"6503","52.089745","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [PSH, ACK] Seq=1630427 Ack=1577 Win=268544 Len=1240"
"6509","52.091578","142.250.191.170","192.168.2.103","TLSv1.2","1394","[TCP Previous segment not captured] , Ignored Unknown Record"
"6510","52.091581","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6511","52.091585","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6512","52.091588","142.250.191.170","192.168.2.103","TCP","1394","443  >  1251 [ACK] Seq=1686227 Ack=1577 Win=268544 Len=1240"
"6513","52.091591","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6514","52.091594","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6515","52.091597","142.250.191.170","192.168.2.103","TCP","1394","443  >  1251 [PSH, ACK] Seq=1689947 Ack=1577 Win=268544 Len=1240"
"6516","52.091600","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6517","52.091603","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6519","52.091969","142.250.191.170","192.168.2.103","TCP","1386","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1631667 Ack=1577 Win=268544 Len=1240"
"6521","52.093735","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1673827 Ack=1577 Win=268544 Len=1240"
"6522","52.093738","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [PSH, ACK] Seq=1675067 Ack=1577 Win=268544 Len=1240"
"6523","52.093742","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1676307 Ack=1577 Win=268544 Len=1240"
"6524","52.093745","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1677547 Ack=1577 Win=268544 Len=1240"
"6525","52.093747","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1678787 Ack=1577 Win=268544 Len=1240"
"6526","52.093750","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [PSH, ACK] Seq=1680027 Ack=1577 Win=268544 Len=1240"
"6527","52.093753","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1681267 Ack=1577 Win=268544 Len=1240"
"6528","52.093755","142.250.191.170","192.168.2.103","TCP","1394","443  >  1251 [ACK] Seq=1693667 Ack=1577 Win=268544 Len=1240"
"6529","52.093768","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6531","52.096291","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6533","52.096297","142.250.191.170","192.168.2.103","TLSv1.2","1394","[TCP Previous segment not captured] , Ignored Unknown Record"
"6534","52.096301","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6535","52.096304","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6536","52.096307","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6537","52.096310","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6538","52.096346","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6539","52.096349","142.250.191.170","192.168.2.103","TCP","1394","443  >  1251 [ACK] Seq=1706067 Ack=1577 Win=268544 Len=1240"
"6540","52.096352","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6541","52.096355","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6542","52.096359","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6543","52.096361","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6544","52.096365","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6546","52.098869","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6547","52.098874","142.250.191.170","192.168.2.103","TCP","1394","443  >  1251 [PSH, ACK] Seq=1714747 Ack=1577 Win=268544 Len=1240"
"6548","52.098878","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6549","52.098884","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6551","52.098891","142.250.191.170","192.168.2.103","TLSv1.2","1394","[TCP Previous segment not captured] , Ignored Unknown Record"
"6552","52.098895","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6553","52.098899","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6554","52.098902","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6555","52.098905","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6556","52.098907","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6557","52.098911","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6558","52.098913","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6559","52.098916","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6561","52.100792","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1718467 Ack=1577 Win=268544 Len=1240"
"6562","52.100796","142.250.191.170","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1251 [PSH, ACK] Seq=1719707 Ack=1577 Win=268544 Len=1240"
"6563","52.100800","142.250.191.170","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1251 [ACK] Seq=1720947 Ack=1577 Win=268544 Len=1240"
"6564","52.100804","142.250.191.170","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1251 [ACK] Seq=1722187 Ack=1577 Win=268544 Len=1240"
"6565","52.100808","142.250.191.170","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1251 [ACK] Seq=1723427 Ack=1577 Win=268544 Len=1240"
"6566","52.100813","142.250.191.170","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1251 [PSH, ACK] Seq=1724667 Ack=1577 Win=268544 Len=1240"
"6567","52.100817","142.250.191.170","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1251 [ACK] Seq=1725907 Ack=1577 Win=268544 Len=1240"
"6568","52.100821","142.250.191.170","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1251 [ACK] Seq=1727147 Ack=1577 Win=268544 Len=1240"
"6569","52.100825","142.250.191.170","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1251 [ACK] Seq=1728387 Ack=1577 Win=268544 Len=1240"
"6571","52.102607","142.250.191.170","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1251 [PSH, ACK] Seq=1729627 Ack=1577 Win=268544 Len=1240"
"6572","52.102611","142.250.191.170","192.168.2.103","TCP","1394","[TCP Out-Of-Order] 443  >  1251 [ACK] Seq=1697387 Ack=1577 Win=268544 Len=1240"
"6573","52.102615","142.250.191.170","192.168.2.103","TCP","1394","[TCP Retransmission] 443  >  1251 [ACK] Seq=1698627 Ack=1577 Win=268544 Len=1240"
"6574","52.102619","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6575","52.102623","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6576","52.102627","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6577","52.102631","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6578","52.102635","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6579","52.102639","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6581","52.104497","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6582","52.104502","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6583","52.104506","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6584","52.104511","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6585","52.104514","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6586","52.104526","142.250.191.170","192.168.2.103","TLSv1.2","1282","Ignored Unknown Record"
"6587","52.104530","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6588","52.104533","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6589","52.104536","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6593","52.104755","192.168.2.103","142.250.191.170","TCP","146","[TCP Dup ACK 6499#2] 1251  >  443 [ACK] Seq=1577 Ack=1630427 Win=131328 Len=0"
"6597","52.105144","192.168.2.103","142.250.191.170","TCP","154","1251  >  443 [ACK] Seq=1577 Ack=1631667 Win=131328 Len=0"
"6598","52.105148","192.168.2.103","142.250.191.170","TCP","154","1251  >  443 [ACK] Seq=1577 Ack=1671347 Win=131328 Len=0"
"6599","52.105152","192.168.2.103","142.250.191.170","TCP","154","1251  >  443 [ACK] Seq=1577 Ack=1696147 Win=131328 Len=0"
"6600","52.105155","192.168.2.103","142.250.191.170","TCP","154","1251  >  443 [ACK] Seq=1577 Ack=1737067 Win=131328 Len=0"
"6601","52.105159","192.168.2.103","142.250.191.170","TCP","154","1251  >  443 [ACK] Seq=1577 Ack=1738307 Win=131328 Len=0"
"6602","52.105163","192.168.2.103","142.250.191.170","TCP","154","1251  >  443 [ACK] Seq=1577 Ack=1749355 Win=131328 Len=0"
"6604","52.112249","142.250.191.170","192.168.2.103","TLSv1.2","1386","Ignored Unknown Record"
"6608","52.112826","192.168.2.103","142.250.191.170","TCP","146","1251  >  443 [ACK] Seq=1577 Ack=1750595 Win=131328 Len=0"
"6610","52.113943","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6611","52.113947","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6612","52.113949","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6613","52.113959","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6617","52.114164","192.168.2.103","142.250.191.170","TCP","146","1251  >  443 [ACK] Seq=1577 Ack=1755555 Win=131328 Len=0"
"6619","52.115991","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
"6620","52.115995","142.250.191.170","192.168.2.103","TLSv1.2","1394","Ignored Unknown Record"
